order_line_id,order_id,order_date,customer_id,customer_segment,product_id,product_name,category,region,sales_channel,quantity,unit_price,unit_cost,discount_amount,revenue,cost,campaign,marketing_spend
LINE-0002967,ORD-001845,2024-11-29,CUST-1160,New,PROD-HOM-001,Linen Throw Set,Home,East,Web,1,88.00,42.00,4.40,83.60,42.00,Organic Discovery,0.00
LINE-0002968,ORD-001845,2024-11-29,CUST-1160,New,PROD-HOM-002,Stoneware Serving Bowl,Home,East,Web,1,62.00,31.00,0.00,62.00,31.00,Organic Discovery,0.00
LINE-0002969,ORD-001846,2024-11-29,CUST-0159,Loyal,PROD-KIT-003,Acacia Cutting Board,Kitchen,Central,Web,1,54.00,25.00,3.78,50.22,25.00,Paid Social,70.39
LINE-0002970,ORD-001846,2024-11-29,CUST-0159,Loyal,PROD-HOM-001,Linen Throw Set,Home,Central,Web,2,88.00,42.00,3.52,172.48,84.00,Paid Social,0.00
LINE-0002971,ORD-001846,2024-11-29,CUST-0159,Loyal,PROD-GFT-001,Discovery Gift Bundle,Gifting,Central,Web,1,48.00,45.00,5.76,42.24,45.00,Paid Social,0.00
LINE-0002972,ORD-001846,2024-11-29,CUST-0159,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,Central,Web,1,220.00,197.00,4.40,215.60,197.00,Paid Social,0.00
LINE-0002973,ORD-001847,2024-11-30,CUST-0115,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Retail Pop-up,1,88.00,42.00,0.00,88.00,42.00,Community Referral,2.63
LINE-0002974,ORD-001848,2024-11-30,CUST-0818,New,PROD-GFT-001,Discovery Gift Bundle,Gifting,South,Retail Pop-up,1,48.00,45.00,5.76,42.24,45.00,Local Event,3.17
LINE-0002975,ORD-001849,2024-11-30,CUST-0156,Loyal,PROD-WOR-003,Ergonomic Laptop Stand,Workspace,East,Marketplace,1,82.00,38.00,4.10,77.90,38.00,Marketplace Boost,26.91
LINE-0002976,ORD-001850,2024-11-30,CUST-0046,Loyal,PROD-HOM-001,Linen Throw Set,Home,Central,Web,1,88.00,42.00,0.00,88.00,42.00,Organic Discovery,0.00
LINE-0002977,ORD-001851,2024-11-30,CUST-0086,Loyal,PROD-HOM-001,Linen Throw Set,Home,East,Retail Pop-up,3,88.00,42.00,5.28,258.72,126.00,Local Event,20.27
LINE-0002978,ORD-001852,2024-11-30,CUST-0449,,PROD-HOM-003,Everyday Candle Trio,Home,East,Marketplace,3,36.00,14.00,3.24,104.76,42.00,Sponsored Listings,48.32
LINE-0002979,ORD-001852,2024-11-30,CUST-0449,,PROD-KIT-003,Acacia Cutting Board,Kitchen,East,Marketplace,2,54.00,25.00,3.24,104.76,50.00,Sponsored Listings,0.00
LINE-0002980,ORD-001852,2024-11-30,CUST-0449,,PROD-WOR-002,Felt Desk Organizer,Workspace,East,Marketplace,1,48.00,20.00,1.44,46.56,20.00,Sponsored Listings,0.00
LINE-0002981,ORD-001853,2024-11-30,CUST-0648,New,PROD-HOM-001,Linen Throw Set,Home,South,Web,2,88.00,42.00,0.00,176.00,84.00,Organic Discovery,0.00
LINE-0002982,ORD-001853,2024-11-30,CUST-0648,New,PROD-KIT-003,Acacia Cutting Board,Kitchen,South,Web,1,54.00,25.00,0.00,54.00,25.00,Organic Discovery,0.00
LINE-0002983,ORD-001854,2024-11-30,CUST-0499,Occasional,PROD-KIT-001,Essential Cookware Set,Kitchen,Central,Marketplace,2,220.00,197.00,22.00,418.00,394.00,Marketplace Boost,152.57
LINE-0002984,ORD-001855,2024-11-30,CUST-0878,New,PROD-HOM-002,Stoneware Serving Bowl,Home,Central,Retail Pop-up,1,62.00,31.00,1.24,60.76,31.00,Local Event,10.95
LINE-0002985,ORD-001855,2024-11-30,CUST-0878,New,PROD-HOM-001,Linen Throw Set,Home,Central,Retail Pop-up,1,88.00,42.00,1.76,86.24,42.00,Local Event,0.00
LINE-0002986,ORD-001856,2024-12-01,CUST-0001,Loyal,PROD-HOM-003,Everyday Candle Trio,Home,West,Web,3,36.00,14.00,2.16,105.84,42.00,Paid Social,25.53
LINE-0002987,ORD-001856,2024-12-01,CUST-0001,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Web,1,88.00,42.00,1.76,86.24,42.00,Paid Social,0.00
LINE-0002988,ORD-001857,2024-12-01,CUST-0785,New,PROD-WEL-002,Botanical Bath Set,Wellness,West,Retail Pop-up,1,64.00,28.00,0.00,64.00,28.00,Community Referral,1.84
LINE-0002989,ORD-001858,2024-12-01,CUST-0170,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,East,Marketplace,1,220.00,197.00,6.60,213.40,197.00,Sponsored Listings,36.68
LINE-0002990,ORD-001859,2024-12-01,CUST-0201,Loyal,PROD-GFT-002,Seasonal Host Gift Box,Gifting,East,Web,1,78.00,36.00,1.56,76.44,36.00,Paid Social,11.24
LINE-0002991,ORD-001860,2024-12-01,CUST-0094,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Web,2,88.00,42.00,12.32,163.68,84.00,Paid Social,52.61
LINE-0002992,ORD-001860,2024-12-01,CUST-0094,Loyal,PROD-WEL-001,Recovery Massage Kit,Wellness,West,Web,2,118.00,58.00,4.72,231.28,116.00,Paid Social,0.00
LINE-0002993,ORD-001861,2024-12-01,CUST-0569,Occasional,PROD-HOM-002,Stoneware Serving Bowl,Home,West,Retail Pop-up,1,62.00,31.00,1.24,60.76,31.00,Local Event,4.68
LINE-0002994,ORD-001862,2024-12-01,CUST-1170,New,PROD-HOM-001,Linen Throw Set,Home,South,Marketplace,1,88.00,42.00,2.64,85.36,42.00,Sponsored Listings,14.30
LINE-0002995,ORD-001863,2024-12-01,CUST-0887,New,PROD-HOM-001,Linen Throw Set,Home,East,Marketplace,1,88.00,42.00,2.64,85.36,42.00,Sponsored Listings,14.66
LINE-0002996,ORD-001864,2024-12-01,CUST-0010,Loyal,PROD-GFT-002,Seasonal Host Gift Box,Gifting,West,Web,1,78.00,36.00,0.00,78.00,36.00,Organic Discovery,0.00
LINE-0002997,ORD-001864,2024-12-01,CUST-0010,Loyal,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,West,Web,1,68.00,30.00,0.00,68.00,30.00,Organic Discovery,0.00
LINE-0002998,ORD-001865,2024-12-02,CUST-0160,Loyal,PROD-HOM-001,Linen Throw Set,Home,Central,Web,1,88.00,42.00,7.92,80.08,42.00,Email Retention,15.44
LINE-0002999,ORD-001865,2024-12-02,CUST-0160,Loyal,PROD-KIT-002,Glass Meal Prep Set,Kitchen,Central,Web,1,58.00,27.00,2.32,55.68,27.00,Email Retention,0.00
LINE-0003000,ORD-001865,2024-12-02,CUST-0160,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,Central,Web,2,220.00,197.00,17.60,422.40,394.00,Email Retention,0.00
LINE-0003001,ORD-001865,2024-12-02,CUST-0160,Loyal,PROD-KIT-003,Acacia Cutting Board,Kitchen,Central,Web,1,54.00,25.00,2.16,51.84,25.00,Email Retention,0.00
LINE-0003002,ORD-001866,2024-12-02,CUST-0129,Loyal,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,West,Web,1,68.00,30.00,0.00,68.00,30.00,Organic Discovery,0.00
LINE-0003003,ORD-001866,2024-12-02,CUST-0129,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Web,1,88.00,42.00,0.00,88.00,42.00,Organic Discovery,0.00
LINE-0003004,ORD-001867,2024-12-02,CUST-0138,Loyal,PROD-WOR-001,Focus Desk Lamp,Workspace,West,Marketplace,1,96.00,42.00,4.80,91.20,42.00,Marketplace Boost,80.56
LINE-0003005,ORD-001867,2024-12-02,CUST-0138,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Marketplace,1,88.00,42.00,4.40,83.60,42.00,Marketplace Boost,0.00
LINE-0003006,ORD-001867,2024-12-02,CUST-0138,Loyal,PROD-GFT-002,Seasonal Host Gift Box,Gifting,West,Marketplace,1,78.00,36.00,3.90,74.10,36.00,Marketplace Boost,0.00
LINE-0003007,ORD-001868,2024-12-02,CUST-0221,Loyal,PROD-WOR-001,Focus Desk Lamp,Workspace,East,Web,1,96.00,42.00,3.84,92.16,42.00,Email Retention,8.63
LINE-0003008,ORD-001868,2024-12-02,CUST-0221,Loyal,PROD-HOM-001,Linen Throw Set,Home,East,Web,2,88.00,42.00,7.04,168.96,84.00,Email Retention,0.00
LINE-0003009,ORD-001868,2024-12-02,CUST-0221,Loyal,PROD-WEL-003,Yoga Support Bundle,Wellness,East,Web,1,92.00,42.00,3.68,88.32,42.00,Email Retention,0.00
LINE-0003010,ORD-001869,2024-12-02,CUST-0875,New,PROD-HOM-001,Linen Throw Set,Home,Central,Web,3,88.00,42.00,5.28,258.72,126.00,Paid Social,38.52
LINE-0003011,ORD-001870,2024-12-02,CUST-1161,New,PROD-HOM-002,Stoneware Serving Bowl,Home,West,Retail Pop-up,1,62.00,31.00,0.00,62.00,31.00,Community Referral,1.83
LINE-0003012,ORD-001871,2024-12-02,CUST-0089,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,West,Marketplace,1,220.00,197.00,6.60,213.40,197.00,Sponsored Listings,40.98
LINE-0003013,ORD-001872,2024-12-02,CUST-0149,Loyal,PROD-KIT-003,Acacia Cutting Board,Kitchen,East,Marketplace,1,54.00,25.00,4.32,49.68,25.00,Sponsored Listings,9.24
LINE-0003014,ORD-001873,2024-12-02,CUST-0355,Occasional,PROD-WOR-002,Felt Desk Organizer,Workspace,South,Web,2,48.00,20.00,1.92,94.08,40.00,Paid Social,13.97
LINE-0003015,ORD-001874,2024-12-03,CUST-0057,Loyal,PROD-HOM-001,Linen Throw Set,Home,South,Web,1,88.00,42.00,3.52,84.48,42.00,Email Retention,1.98
LINE-0003016,ORD-001875,2024-12-03,CUST-0594,Occasional,PROD-GFT-001,Discovery Gift Bundle,Gifting,Central,Marketplace,3,48.00,45.00,17.28,126.72,135.00,Marketplace Boost,64.21
LINE-0003017,ORD-001875,2024-12-03,CUST-0594,Occasional,PROD-KIT-003,Acacia Cutting Board,Kitchen,Central,Marketplace,1,54.00,25.00,2.70,51.30,25.00,Marketplace Boost,0.00
LINE-0003018,ORD-001876,2024-12-03,CUST-0516,Occasional,PROD-WEL-002,Botanical Bath Set,Wellness,East,Web,1,64.00,28.00,0.00,64.00,28.00,Organic Discovery,0.00
LINE-0003019,ORD-001876,2024-12-03,CUST-0516,Occasional,PROD-KIT-003,Acacia Cutting Board,Kitchen,East,Web,2,54.00,25.00,0.00,108.00,50.00,Organic Discovery,0.00
LINE-0003020,ORD-001877,2024-12-03,CUST-0297,Occasional,PROD-KIT-002,Glass Meal Prep Set,Kitchen,West,Web,1,58.00,27.00,1.16,56.84,27.00,Paid Social,8.08
LINE-0003021,ORD-001878,2024-12-03,CUST-0484,Occasional,PROD-KIT-003,Acacia Cutting Board,Kitchen,South,Web,2,54.00,25.00,4.32,103.68,50.00,Email Retention,3.51
LINE-0003022,ORD-001878,2024-12-03,CUST-0484,Occasional,PROD-HOM-003,Everyday Candle Trio,Home,South,Web,1,36.00,14.00,1.44,34.56,14.00,Email Retention,0.00
LINE-0003023,ORD-001879,2024-12-03,CUST-0073,Loyal,PROD-GFT-002,Seasonal Host Gift Box,Gifting,Central,Web,1,78.00,36.00,0.00,78.00,36.00,Organic Discovery,0.00
LINE-0003024,ORD-001879,2024-12-03,CUST-0073,Loyal,PROD-WEL-003,Yoga Support Bundle,Wellness,Central,Web,1,92.00,42.00,0.00,92.00,42.00,Organic Discovery,0.00
LINE-0003025,ORD-001880,2024-12-03,CUST-0070,Loyal,PROD-WEL-002,Botanical Bath Set,Wellness,South,Web,1,64.00,28.00,1.28,62.72,28.00,Paid Social,31.04
LINE-0003026,ORD-001880,2024-12-03,CUST-0070,Loyal,PROD-HOM-002,Stoneware Serving Bowl,Home,South,Web,1,62.00,31.00,4.34,57.66,31.00,Paid Social,0.00
LINE-0003027,ORD-001880,2024-12-03,CUST-0070,Loyal,PROD-HOM-001,Linen Throw Set,Home,South,Web,1,88.00,42.00,1.76,86.24,42.00,Paid Social,0.00
LINE-0003028,ORD-001881,2024-12-03,CUST-0229,Loyal,PROD-HOM-003,Everyday Candle Trio,Home,West,Web,1,36.00,14.00,1.44,34.56,14.00,Email Retention,8.08
LINE-0003029,ORD-001881,2024-12-03,CUST-0229,Loyal,PROD-GFT-002,Seasonal Host Gift Box,Gifting,West,Web,1,78.00,36.00,7.02,70.98,36.00,Email Retention,0.00
LINE-0003030,ORD-001881,2024-12-03,CUST-0229,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,West,Web,1,220.00,197.00,8.80,211.20,197.00,Email Retention,0.00
LINE-0003031,ORD-001882,2024-12-04,CUST-0219,Loyal,PROD-KIT-002,Glass Meal Prep Set,Kitchen,East,Marketplace,1,58.00,27.00,1.74,56.26,27.00,Sponsored Listings,10.52
LINE-0003032,ORD-001883,2024-12-04,CUST-0173,Loyal,PROD-KIT-003,Acacia Cutting Board,Kitchen,Central,Marketplace,1,54.00,25.00,1.62,52.38,25.00,Sponsored Listings,36.85
LINE-0003033,ORD-001883,2024-12-04,CUST-0173,Loyal,PROD-HOM-001,Linen Throw Set,Home,Central,Marketplace,1,88.00,42.00,2.64,85.36,42.00,Sponsored Listings,0.00
LINE-0003034,ORD-001883,2024-12-04,CUST-0173,Loyal,PROD-WOR-003,Ergonomic Laptop Stand,Workspace,Central,Marketplace,1,82.00,38.00,6.56,75.44,38.00,Sponsored Listings,0.00
LINE-0003035,ORD-001884,2024-12-04,CUST-0194,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,South,Retail Pop-up,1,220.00,197.00,22.00,198.00,197.00,Community Referral,6.36
LINE-0003036,ORD-001885,2024-12-04,CUST-0018,Loyal,PROD-HOM-001,Linen Throw Set,Home,South,Web,2,88.00,42.00,15.84,160.16,84.00,Email Retention,4.24
LINE-0003037,ORD-001886,2024-12-04,CUST-0588,,PROD-HOM-001,Linen Throw Set,Home,South,Web,1,88.00,42.00,0.00,88.00,42.00,Organic Discovery,0.00
LINE-0003038,ORD-001887,2024-12-04,CUST-0053,Loyal,PROD-GFT-002,Seasonal Host Gift Box,Gifting,South,Retail Pop-up,1,78.00,36.00,0.00,78.00,36.00,Community Referral,2.35
LINE-0003039,ORD-001888,2024-12-04,CUST-0199,Loyal,PROD-WEL-001,Recovery Massage Kit,Wellness,South,Retail Pop-up,1,118.00,58.00,2.36,115.64,58.00,Local Event,9.67
LINE-0003040,ORD-001889,2024-12-04,CUST-0034,,PROD-HOM-003,Everyday Candle Trio,Home,East,Web,1,36.00,14.00,1.44,34.56,14.00,Email Retention,0.83
LINE-0003041,ORD-001890,2024-12-04,CUST-1012,New,PROD-HOM-001,Linen Throw Set,Home,West,Web,2,88.00,42.00,0.00,176.00,84.00,Organic Discovery,0.00
LINE-0003042,ORD-001891,2024-12-05,CUST-0368,Occasional,PROD-HOM-003,Everyday Candle Trio,Home,East,Marketplace,1,36.00,14.00,5.40,30.60,14.00,Marketplace Boost,36.23
LINE-0003043,ORD-001891,2024-12-05,CUST-0368,Occasional,PROD-GFT-002,Seasonal Host Gift Box,Gifting,East,Marketplace,1,78.00,36.00,7.80,70.20,36.00,Marketplace Boost,0.00
LINE-0003044,ORD-001892,2024-12-05,CUST-0066,Loyal,PROD-WOR-002,Felt Desk Organizer,Workspace,West,Marketplace,1,48.00,20.00,1.44,46.56,20.00,Sponsored Listings,8.85
LINE-0003045,ORD-001893,2024-12-05,CUST-0642,New,PROD-WOR-002,Felt Desk Organizer,Workspace,Central,Web,1,48.00,20.00,0.96,47.04,20.00,Paid Social,21.74
LINE-0003046,ORD-001893,2024-12-05,CUST-0642,New,PROD-KIT-003,Acacia Cutting Board,Kitchen,Central,Web,2,54.00,25.00,2.16,105.84,50.00,Paid Social,0.00
LINE-0003047,ORD-001894,2024-12-05,CUST-0448,Occasional,PROD-HOM-001,Linen Throw Set,Home,West,Web,2,88.00,42.00,7.04,168.96,84.00,Email Retention,4.50
LINE-0003048,ORD-001895,2024-12-05,CUST-1131,New,PROD-HOM-001,Linen Throw Set,Home,South,Retail Pop-up,1,88.00,42.00,0.00,88.00,42.00,Community Referral,12.01
LINE-0003049,ORD-001895,2024-12-05,CUST-1131,New,PROD-KIT-001,Essential Cookware Set,Kitchen,South,Retail Pop-up,1,220.00,197.00,0.00,220.00,197.00,Community Referral,0.00
LINE-0003050,ORD-001895,2024-12-05,CUST-1131,New,PROD-OUT-001,Trail Hydration Pack,Outdoor,South,Retail Pop-up,1,74.00,34.00,0.00,74.00,34.00,Community Referral,0.00
LINE-0003051,ORD-001896,2024-12-05,CUST-0987,New,PROD-HOM-001,Linen Throw Set,Home,Central,Web,2,88.00,42.00,12.32,163.68,84.00,Paid Social,76.31
LINE-0003052,ORD-001896,2024-12-05,CUST-0987,New,PROD-KIT-001,Essential Cookware Set,Kitchen,Central,Web,1,220.00,197.00,4.40,215.60,197.00,Paid Social,0.00
LINE-0003053,ORD-001896,2024-12-05,CUST-0987,New,PROD-GFT-002,Seasonal Host Gift Box,Gifting,Central,Web,1,78.00,36.00,1.56,76.44,36.00,Paid Social,0.00
LINE-0003054,ORD-001896,2024-12-05,CUST-0987,New,PROD-KIT-003,Acacia Cutting Board,Kitchen,Central,Web,2,54.00,25.00,2.16,105.84,50.00,Paid Social,0.00
LINE-0003055,ORD-001897,2024-12-05,CUST-0139,,PROD-HOM-001,Linen Throw Set,Home,East,Retail Pop-up,1,88.00,42.00,1.76,86.24,42.00,Local Event,9.74
LINE-0003056,ORD-001897,2024-12-05,CUST-0139,,PROD-HOM-003,Everyday Candle Trio,Home,East,Retail Pop-up,1,36.00,14.00,0.72,35.28,14.00,Local Event,0.00
LINE-0003057,ORD-001898,2024-12-05,CUST-0867,,PROD-KIT-002,Glass Meal Prep Set,Kitchen,West,Marketplace,3,58.00,27.00,8.70,165.30,81.00,Marketplace Boost,52.73
LINE-0003058,ORD-001899,2024-12-06,CUST-0121,Loyal,PROD-GFT-002,Seasonal Host Gift Box,Gifting,Central,Web,2,78.00,36.00,6.24,149.76,72.00,Email Retention,3.81
LINE-0003059,ORD-001900,2024-12-06,CUST-0548,Occasional,PROD-HOM-001,Linen Throw Set,Home,West,Web,1,88.00,42.00,7.92,80.08,42.00,Email Retention,6.03
LINE-0003060,ORD-001900,2024-12-06,CUST-0548,Occasional,PROD-GFT-002,Seasonal Host Gift Box,Gifting,West,Web,2,78.00,36.00,6.24,149.76,72.00,Email Retention,0.00
LINE-0003061,ORD-001901,2024-12-06,CUST-0741,New,PROD-KIT-001,Essential Cookware Set,Kitchen,Central,Web,2,220.00,197.00,44.00,396.00,394.00,Paid Social,53.89
LINE-0003062,ORD-001902,2024-12-06,CUST-0476,Occasional,PROD-GFT-002,Seasonal Host Gift Box,Gifting,West,Web,1,78.00,36.00,0.00,78.00,36.00,Organic Discovery,0.00
LINE-0003063,ORD-001903,2024-12-06,CUST-0562,Occasional,PROD-HOM-001,Linen Throw Set,Home,Central,Web,2,88.00,42.00,3.52,172.48,84.00,Paid Social,24.81
LINE-0003064,ORD-001904,2024-12-06,CUST-0205,Loyal,PROD-GFT-001,Discovery Gift Bundle,Gifting,West,Web,1,48.00,45.00,5.76,42.24,45.00,Paid Social,21.16
LINE-0003065,ORD-001904,2024-12-06,CUST-0205,Loyal,PROD-WEL-001,Recovery Massage Kit,Wellness,West,Web,1,118.00,58.00,14.16,103.84,58.00,Paid Social,0.00
LINE-0003066,ORD-001905,2024-12-06,CUST-0133,Loyal,PROD-WEL-003,Yoga Support Bundle,Wellness,East,Web,1,92.00,42.00,3.68,88.32,42.00,Email Retention,2.04
LINE-0003067,ORD-001906,2024-12-07,CUST-0278,Occasional,PROD-HOM-001,Linen Throw Set,Home,East,Marketplace,1,88.00,42.00,2.64,85.36,42.00,Sponsored Listings,45.82
LINE-0003068,ORD-001906,2024-12-07,CUST-0278,Occasional,PROD-WEL-003,Yoga Support Bundle,Wellness,East,Marketplace,2,92.00,42.00,23.92,160.08,84.00,Sponsored Listings,0.00
LINE-0003069,ORD-001907,2024-12-07,CUST-0147,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,East,Marketplace,1,220.00,197.00,11.00,209.00,197.00,Marketplace Boost,76.51
LINE-0003070,ORD-001908,2024-12-07,CUST-1176,New,PROD-KIT-001,Essential Cookware Set,Kitchen,West,Web,1,220.00,197.00,4.40,215.60,197.00,Paid Social,58.70
LINE-0003071,ORD-001908,2024-12-07,CUST-1176,New,PROD-WEL-002,Botanical Bath Set,Wellness,West,Web,1,64.00,28.00,4.48,59.52,28.00,Paid Social,0.00
LINE-0003072,ORD-001908,2024-12-07,CUST-1176,New,PROD-GFT-002,Seasonal Host Gift Box,Gifting,West,Web,1,78.00,36.00,1.56,76.44,36.00,Paid Social,0.00
LINE-0003073,ORD-001908,2024-12-07,CUST-1176,New,PROD-KIT-002,Glass Meal Prep Set,Kitchen,West,Web,1,58.00,27.00,1.16,56.84,27.00,Paid Social,0.00
LINE-0003074,ORD-001909,2024-12-07,CUST-1192,New,PROD-WEL-001,Recovery Massage Kit,Wellness,West,Web,1,118.00,58.00,4.72,113.28,58.00,Email Retention,4.56
LINE-0003075,ORD-001909,2024-12-07,CUST-1192,New,PROD-HOM-001,Linen Throw Set,Home,West,Web,1,88.00,42.00,3.52,84.48,42.00,Email Retention,0.00
LINE-0003076,ORD-001910,2024-12-07,CUST-0066,Loyal,PROD-GFT-002,Seasonal Host Gift Box,Gifting,Central,Marketplace,3,78.00,36.00,7.02,226.98,108.00,Sponsored Listings,112.67
LINE-0003077,ORD-001910,2024-12-07,CUST-0066,Loyal,PROD-WOR-003,Ergonomic Laptop Stand,Workspace,Central,Marketplace,3,82.00,38.00,7.38,238.62,114.00,Sponsored Listings,0.00
LINE-0003078,ORD-001910,2024-12-07,CUST-0066,Loyal,PROD-HOM-001,Linen Throw Set,Home,Central,Marketplace,2,88.00,42.00,5.28,170.72,84.00,Sponsored Listings,0.00
LINE-0003079,ORD-001910,2024-12-07,CUST-0066,Loyal,PROD-HOM-003,Everyday Candle Trio,Home,Central,Marketplace,1,36.00,14.00,1.08,34.92,14.00,Sponsored Listings,0.00
LINE-0003080,ORD-001911,2024-12-07,CUST-0297,Occasional,PROD-GFT-001,Discovery Gift Bundle,Gifting,West,Marketplace,1,48.00,45.00,5.76,42.24,45.00,Marketplace Boost,13.37
LINE-0003081,ORD-001912,2024-12-07,CUST-0852,New,PROD-KIT-001,Essential Cookware Set,Kitchen,West,Retail Pop-up,1,220.00,197.00,0.00,220.00,197.00,Community Referral,7.84
LINE-0003082,ORD-001912,2024-12-07,CUST-0852,New,PROD-KIT-002,Glass Meal Prep Set,Kitchen,West,Retail Pop-up,1,58.00,27.00,0.00,58.00,27.00,Community Referral,0.00
LINE-0003083,ORD-001913,2024-12-07,CUST-0327,,PROD-HOM-001,Linen Throw Set,Home,Central,Marketplace,1,88.00,42.00,2.64,85.36,42.00,Sponsored Listings,14.84
LINE-0003084,ORD-001914,2024-12-07,CUST-0034,,PROD-WEL-001,Recovery Massage Kit,Wellness,Central,Web,1,118.00,58.00,4.72,113.28,58.00,Email Retention,2.73
LINE-0003085,ORD-001915,2024-12-08,CUST-0310,Occasional,PROD-GFT-002,Seasonal Host Gift Box,Gifting,East,Web,1,78.00,36.00,0.00,78.00,36.00,Organic Discovery,0.00
LINE-0003086,ORD-001916,2024-12-08,CUST-0485,Occasional,PROD-GFT-001,Discovery Gift Bundle,Gifting,West,Web,1,48.00,45.00,5.76,42.24,45.00,Organic Discovery,0.00
LINE-0003087,ORD-001916,2024-12-08,CUST-0485,Occasional,PROD-KIT-002,Glass Meal Prep Set,Kitchen,West,Web,1,58.00,27.00,0.00,58.00,27.00,Organic Discovery,0.00
LINE-0003088,ORD-001917,2024-12-08,CUST-0394,Occasional,PROD-WOR-001,Focus Desk Lamp,Workspace,East,Web,1,96.00,42.00,0.00,96.00,42.00,Organic Discovery,0.00
LINE-0003089,ORD-001918,2024-12-08,CUST-0273,Occasional,PROD-KIT-002,Glass Meal Prep Set,Kitchen,Central,Marketplace,1,58.00,27.00,2.90,55.10,27.00,Marketplace Boost,48.38
LINE-0003090,ORD-001918,2024-12-08,CUST-0273,Occasional,PROD-HOM-001,Linen Throw Set,Home,Central,Marketplace,1,88.00,42.00,4.40,83.60,42.00,Marketplace Boost,0.00
LINE-0003091,ORD-001919,2024-12-08,CUST-0049,Loyal,PROD-OUT-003,Enamel Camp Mug Set,Outdoor,West,Web,1,44.00,35.00,0.00,44.00,35.00,Organic Discovery,0.00
LINE-0003092,ORD-001919,2024-12-08,CUST-0049,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Web,1,88.00,42.00,0.00,88.00,42.00,Organic Discovery,0.00
LINE-0003093,ORD-001920,2024-12-08,CUST-0299,Occasional,PROD-OUT-001,Trail Hydration Pack,Outdoor,West,Web,2,74.00,34.00,2.96,145.04,68.00,Paid Social,30.16
LINE-0003094,ORD-001920,2024-12-08,CUST-0299,Occasional,PROD-HOM-001,Linen Throw Set,Home,West,Web,1,88.00,42.00,1.76,86.24,42.00,Paid Social,0.00
LINE-0003095,ORD-001921,2024-12-08,CUST-0029,Loyal,PROD-OUT-002,Weatherproof Picnic Blanket,Outdoor,West,Marketplace,1,68.00,30.00,2.04,65.96,30.00,Sponsored Listings,27.15
LINE-0003096,ORD-001921,2024-12-08,CUST-0029,Loyal,PROD-WOR-003,Ergonomic Laptop Stand,Workspace,West,Marketplace,1,82.00,38.00,2.46,79.54,38.00,Sponsored Listings,0.00
LINE-0003097,ORD-001922,2024-12-09,CUST-0348,Occasional,PROD-HOM-001,Linen Throw Set,Home,East,Web,3,88.00,42.00,5.28,258.72,126.00,Paid Social,51.04
LINE-0003098,ORD-001922,2024-12-09,CUST-0348,Occasional,PROD-WEL-001,Recovery Massage Kit,Wellness,East,Web,1,118.00,58.00,2.36,115.64,58.00,Paid Social,0.00
LINE-0003099,ORD-001923,2024-12-09,CUST-0131,Loyal,PROD-HOM-001,Linen Throw Set,Home,West,Retail Pop-up,1,88.00,42.00,1.76,86.24,42.00,Local Event,6.56
LINE-0003100,ORD-001924,2024-12-09,CUST-1018,New,PROD-HOM-001,Linen Throw Set,Home,West,Web,1,88.00,42.00,3.52,84.48,42.00,Email Retention,2.24
LINE-0003101,ORD-001925,2024-12-09,CUST-0404,Occasional,PROD-HOM-003,Everyday Candle Trio,Home,East,Web,1,36.00,14.00,0.72,35.28,14.00,Paid Social,4.86
LINE-0003102,ORD-001926,2024-12-09,CUST-0196,Loyal,PROD-HOM-001,Linen Throw Set,Home,East,Web,1,88.00,42.00,3.52,84.48,42.00,Email Retention,2.15
LINE-0003103,ORD-001927,2024-12-09,CUST-0009,,PROD-WOR-001,Focus Desk Lamp,Workspace,West,Web,1,96.00,42.00,3.84,92.16,42.00,Email Retention,7.74
LINE-0003104,ORD-001927,2024-12-09,CUST-0009,,PROD-KIT-001,Essential Cookware Set,Kitchen,West,Web,1,220.00,197.00,8.80,211.20,197.00,Email Retention,0.00
LINE-0003105,ORD-001928,2024-12-09,CUST-0015,Loyal,PROD-HOM-001,Linen Throw Set,Home,South,Marketplace,1,88.00,42.00,2.64,85.36,42.00,Sponsored Listings,80.97
LINE-0003106,ORD-001928,2024-12-09,CUST-0015,Loyal,PROD-KIT-001,Essential Cookware Set,Kitchen,South,Marketplace,1,220.00,197.00,6.60,213.40,197.00,Sponsored Listings,0.00
LINE-0003107,ORD-001928,2024-12-09,CUST-0015,Loyal,PROD-HOM-002,Stoneware Serving Bowl,Home,South,Marketplace,2,62.00,31.00,9.92,114.08,62.00,Sponsored Listings,0.00
